county_fips_code,emp_m,emp_n,emp_p,emp_sales,emp_service,femp_m,femp_n,femp_p,femp_sales,femp_service,flfpr_20to64,flfpr_20to64_6to17,flfpr_20to64_under6,flfpr_20to64_under6_6to17,fme_2018,funr_16,funr_20to64,h_6to17_both_work,h_6to17_fwork,h_6to17_mwork,h_6to17_single_m,h_under6_both_work,h_under6_f_work,h_under6_m_work,h_under6_single_m,hispanic,households,mcsa,me_2018,memp_m,memp_n,memp_p,memp_sales,memp_service,mhi_2018,mlfpr_20to64,mme_2018,munr_16,munr_20to64,one_race,one_race_a,one_race_b,one_race_h,one_race_i,one_race_other,one_race_w,pr_f,pr_p,total_pop,two_races,unr_16,unr_20to64
37185,27.39090909090909,11.366363636363637,18.125454545454545,22.986363636363638,20.131818181818183,34.024545454545454,0.8490909090909091,10.847272727272728,29.060909090909092,25.21727272727273,62.21636363636364,79.89818181818181,65.71454545454546,54.96818181818182,24603.05909090909,9.258181818181818,8.378181818181819,838.1818181818181,299.09090909090907,137.36363636363637,983.8181818181819,330.45454545454544,175.27272727272728,18.09090909090909,617.9090909090909,3.4163636363636365,7790,94.94,26525.85818181818,20.816363636363636,21.841818181818184,25.38909090909091,16.895454545454545,15.055454545454545,35968.94818181818,59.77272727272727,29265.311818181817,10.11909090909091,10.211818181818183,97.52818181818182,0.4890909090909091,51.56727272727273,0,4.5645454545454545,1.81,39.09727272727273,17.21090909090909,24.682727272727274,20374.909090909092,2.4718181818181817,9.69,9.328181818181818
37059,32.972727272727276,10.260909090909092,16.933636363636364,24.932727272727274,14.9,38.379090909090905,0.6636363636363637,8.25,34.195454545454545,18.51181818181818,73.08181818181818,79.41,76.71818181818182,67.25363636363636,28115.88818181818,7.168181818181818,7.209090909090909,3096.3636363636365,1394.8181818181818,301.1818181818182,1206.909090909091,973.7272727272727,521.7272727272727,95.36363636363636,624.6363636363636,6.236363636363636,15854.454545454546,113.774,32734.138181818184,28.09090909090909,18.908181818181816,24.759999999999998,16.592727272727274,11.647272727272727,56267.61363636364,82.98181818181818,37315.64454545455,6.749090909090909,6.090909090909091,98.64545454545454,0.5,6.509090909090909,0.045454545454545456,0.24545454545454545,2.809090909090909,88.52727272727273,8.281818181818181,12.754545454545454,41170.36363636364,1.3545454545454545,6.959090909090909,6.618181818181818
37085,30.78,13.654545454545454,14.697272727272727,23.19272727272727,17.674545454545456,35.88090909090909,1.1781818181818182,8.266363636363636,33.16909090909091,21.504545454545454,67.2090909090909,72.549090909090907,60.60909090909091,60.091818181818184,23635.992727272725,10.406363636363636,9.8,7849.909090909091,4606.727272727273,498,5540.727272727273,3376.090909090909,3292.2727272727275,244.90909090909093,2608.7272727272725,10.772727272727273,41465.454545454544,102.92399999999999,30393.59181818182,25.987272727272728,25.374545454545455,20.740909090909092,13.833636363636364,14.06,49317.413636363635,80.37272727272727,36982.58454545455,10.143636363636364,9.39090909090909,96.50909090909092,1.0454545454545454,21.045454545454547,0.07272727272727272,0.8454545454545455,4.954545454545454,68.51818181818182,13.081818181818182,17.227272727272727,118638.36363636363,3.4909090909090907,10.265454545454546,9.6
37029,36.63636363636363,13.567272727272726,9.072727272727272,22.885454545454547,17.83818181818182,41.72818181818182,0.32636363636363636,4.622727272727273,33.86727272727273,19.455454545454543,72.58181818181818,79.90545454545455,73.69181818181818,74.92727272727272,30734.203636363636,6.243636363636363,5.762727272727273,753.8181818181819,379.3636363636364,114.63636363636364,400.27272727272725,274.3636363636364,136.36363636363637,20.636363636363637,129.54545454545453,2.07,3618.818181818182,125.26,38346.56181818182,31.62181818181818,26.43181818181818,13.326363636363636,12.312727272727273,16.303636363636365,65870.98272727273,83,46330.87272727273,10.66090909090909,9.211818181818183,99.03727272727272,1.7290909090909092,14.544545454545455,0,0.42727272727272725,0.4181818181818182,81.88272727272727,6.052727272727273,8.362727272727273,9941,0.9627272727272728,8.507272727272728,7.500909090909091
37043,29.675454545454546,13.836363636363636,11.728181818181818,23.772727272727273,20.99,36.33090909090909,1.57,7.7299999999999995,29.056363636363635,25.314545454545453,65.71272727272728,95.47545454545454,63.67545454545455,37.96090909090909,21516.072727272727,8.915454545454546,7.351818181818182,532.2727272727273,257.09090909090907,95.9090909090909,229.8181818181818,201.63636363636363,124.54545454545455,3.363636363636364,179.36363636363637,2.4563636363636365,4597.272727272727,90.082,26149.438181818183,23.422727272727272,25.17,15.336363636363636,18.723636363636363,17.347272727272728,39977.28363636364,77.82272727272728,29814.16,10.767272727272728,11.777272727272727,99.61272727272727,0.07363636363636364,1.310909090909091,0.045454545454545456,0.21,0.9463636363636364,97,13.593636363636364,19.994545454545456,10517.181818181818,0.38727272727272727,9.862727272727273,9.65090909090909
37159,27.66,12.287272727272727,20.245454545454546,22.28727272727273,17.517272727272726,35.10454545454545,0.6327272727272727,10.37,31.349090909090908,22.543636363636363,69.44545454545455,77.06,71.96363636363637,61.337272727272726,24917.86090909091,9.751818181818182,9.181818181818182,8351.363636363636,3783.7272727272725,622.3636363636364,5581.818181818182,3282.3636363636365,1978.090909090909,180.54545454545453,3215.818181818182,7.572727272727272,52318.90909090909,99.966,29771.028181818183,20.984545454545454,22.741818181818182,29.084545454545452,14.176363636363636,13.012727272727272,48047.91545454545,78.16363636363636,34768.54,10.336363636363636,9.745454545454546,98.41818181818182,0.9454545454545454,16.009090909090908,0.02727272727272727,0.3181818181818182,3.3181818181818183,77.76363636363637,12.881818181818181,17.045454545454547,138124.45454545456,1.5818181818181818,10.063636363636363,9.481818181818182
37015,23.86090909090909,14.09909090909091,25.02090909090909,18.61,18.41090909090909,30.491818181818182,2.250909090909091,15.41090909090909,27.11,24.737272727272728,68.76727272727273,77.76818181818182,71.75818181818181,80.66727272727273,21961.625454545454,14.556363636363637,14.111818181818181,884.1818181818181,101.36363636363636,139.54545454545453,1108.4545454545455,270.6363636363636,99.54545454545455,100,610.8181818181819,1.480909090909091,7796.909090909091,100.24199999999999,24290.814545454545,17.303636363636365,25.80909090909091,34.43181818181818,10.277272727272727,12.178181818181818,32605.835454545457,64.23727272727272,27542.713636363635,11.789090909090909,11.42,99.4,0.4090909090909091,62.24363636363636,0,0.5818181818181818,0.4581818181818182,35.70636363636363,16.63909090909091,23.03727272727273,20309.18181818182,0.6,13.205454545454545,12.808181818181819
37167,28.89090909090909,13.758181818181818,16.267272727272726,21.33,19.751818181818184,36.94909090909091,0.6936363636363636,7.247272727272727,29.81,25.30272727272727,72.67272727272727,83.17363636363636,78.53636363636363,75.61454545454545,24326.953636363636,9.507272727272728,8.736363636363636,4234.363636363636,1440.6363636363637,260.72727272727275,2021.1818181818182,1649.6363636363637,705.6363636363636,95.27272727272727,1065.909090909091,3.672727272727273,23094.272727272728,99.31,29749.21363636364,21.57090909090909,25.615454545454543,24.44090909090909,13.627272727272727,14.748181818181818,47996.056363636366,79.15454545454546,35190.26090909091,10.917272727272728,9.89090909090909,98.52727272727273,1.8363636363636364,11.127272727272727,0.01818181818181818,0.2545454545454546,0.9636363636363636,84.31818181818181,10.10909090909091,14.918181818181818,60318.63636363636,1.4727272727272727,10.251818181818182,9.345454545454546
37135,53.68636363636364,6.193636363636363,5.2,18.786363636363635,16.13090909090909,55.49090909090909,0.5181818181818182,2.7463636363636366,23.919090909090908,17.326363636363634,74.53636363636363,79.1,72.30909090909091,63.95272727272727,25381.966363636362,5.831818181818182,5.172727272727273,8828.454545454546,3845.2727272727275,609,3676.6363636363635,3601.2727272727275,2244.3636363636365,262.6363636363636,1492.5454545454545,7.7,51143.90909090909,145.136,30219.91909090909,51.849090909090904,11.997272727272728,7.712727272727273,13.536363636363637,14.903636363636364,62577.11090909091,81.41818181818182,35576.876363636366,6.456363636363636,6.3,97.41818181818182,6.9,12,0,0.38181818181818183,2.590909090909091,75.51818181818182,7.918181818181818,15.745454545454546,134598.18181818182,2.581818181818182,6.136363636363637,5.736363636363636
37191,29.346363636363638,13.21,17.32,21.78727272727273,18.33909090909091,36.25272727272727,2.2263636363636365,9.534545454545455,29,22.985454545454544,70.37272727272727,77.75454545454545,67.5,68.21727272727273,23896.76818181818,11.072727272727272,10.3,6727,3108.7272727272725,567.0909090909091,6463.636363636364,2811.6363636363635,2359.818181818182,127.54545454545455,3649.2727272727275,9.745454545454546,46839.181818181816,98.286,27914.329999999998,22.762727272727272,23.683636363636364,24.747272727272726,14.901818181818182,13.908181818181818,44806.10363636364,79.30909090909091,31636.355454545454,9.622727272727273,8.236363636363636,97.17272727272727,1.0363636363636364,31.363636363636363,0.02727272727272727,0.2181818181818182,5.418181818181818,59.11818181818182,15.59090909090909,20.727272727272727,121375.72727272728,2.827272727272727,10.341818181818182,9.254545454545454
37007,22.086363636363636,12.799090909090909,27.874545454545455,18.041818181818183,19.195454545454545,28.767272727272726,1.8209090909090908,16.585454545454546,27.235454545454544,25.587272727272726,71.30909090909091,83.53545454545454,86.06363636363636,76.71090909090908,22444.78,15.543636363636363,14.60909090909091,1275.8181818181818,320.09090909090907,114.9090909090909,1475.5454545454545,549,89.0909090909091,34.63636363636363,766.8181818181819,2.8454545454545452,9433.636363636364,96.832,25997.701818181817,15.954545454545455,22.650909090909092,37.95181818181818,9.82909090909091,13.611818181818181,38077.57272727272,63.345454545454544,29634.04,13.463636363636363,12.018181818181818,98.95454545454545,1.1272727272727272,48.56363636363636,0,0.4727272727272727,0.8727272727272727,47.90909090909091,16.645454545454545,21.972727272727273,26043.545454545456,1.0454545454545454,14.451818181818181,13.272727272727273
37099,31.725454545454546,11.534545454545455,7.213636363636364,21.906363636363636,27.619090909090907,37.265454545454546,0.5390909090909091,3.4672727272727273,28.735454545454544,29.996363636363636,68.46363636363637,84.65545454545455,73.34545454545454,73.30818181818182,19094.174545454545,6.050909090909091,5.881818181818182,1736.4545454545455,577.0909090909091,225.8181818181818,1285.7272727272727,955.4545454545455,406,27.181818181818183,647.3636363636364,4.636363636363637,15799.90909090909,92.46,22429.727272727272,26.529090909090908,21.935454545454544,10.77,15.442727272727272,25.326363636363638,42309.36636363636,74.06363636363636,25500.63909090909,6.22,5.327272727272727,97.76363636363637,0.8727272727272727,2.5272727272727273,0.06363636363636364,8.854545454545454,1.6363636363636365,83.7909090909091,13.00909090909091,20.71818181818182,39868.818181818184,2.2363636363636363,6.139090909090909,5.581818181818182
37189,34.47090909090909,9.221818181818183,6.74,25.861818181818183,23.707272727272727,36.96454545454545,0.46,3.610909090909091,33.338181818181816,25.62818181818182,70.6,73.86,69.25454545454545,75.78,12964.64090909091,7.430909090909091,5.290909090909091,2049.090909090909,1010.0909090909091,81.63636363636364,875.7272727272727,1011,520.6363636363636,31.636363636363637,447.90909090909093,3.1,20178.727272727272,130.376,14858.962727272727,32.27272727272727,16.95,9.5,19.285454545454545,21.990909090909092,39809.31545454545,77.43636363636364,16903.846363636363,9.315454545454546,7.254545454545455,97.65454545454546,0.9181818181818182,1.3363636363636364,0.01818181818181818,0.3,0.9727272727272728,94.1,11.00909090909091,27.745454545454546,50586.36363636364,2.3454545454545457,8.44,6.345454545454546
37175,29.724545454545453,14.499090909090908,11.007272727272728,21.66090909090909,23.11,34.59909090909091,0.9318181818181818,5.7672727272727276,31.183636363636364,27.518181818181816,67.21818181818182,74.67363636363636,71,90.73818181818181,20868.667272727274,6.701818181818182,6.509090909090909,1706.2727272727273,687.5454545454545,97.54545454545455,1121.3636363636363,586.4545454545455,368.54545454545456,34.72727272727273,405.8181818181818,2.6963636363636363,13680.09090909091,102.172,23252.11181818182,25.19727272727273,26.967272727272725,15.806363636363637,12.919090909090908,19.111818181818183,45815.75818181818,77.01818181818182,26576.372727272726,7.294545454545455,6.154545454545455,98.33818181818182,0.6981818181818181,4.01,0.00909090909090909,0.36363636363636365,1.9327272727272728,91.34454545454545,9.700000000000001,14.2,32395.363636363636,1.6618181818181819,6.99,6.327272727272727
37133,29.625454545454545,13.087272727272728,9.905454545454546,25.864545454545453,21.51909090909091,34.99363636363636,0.9409090909090909,4.5227272727272725,33.75181818181818,25.79090909090909,66.02727272727273,75.78454545454545,51.77272727272727,42.091818181818184,20772.053636363635,11.896363636363636,11.154545454545454,8898.272727272728,6660.090909090909,789.1818181818181,6457.818181818182,5273.727272727273,7821.181818181818,303.18181818181813,4310.181818181818,10.327272727272728,59791.90909090909,117.18,26871.381818181817,24.07,25.57090909090909,15.381818181818181,17.85181818181818,17.126363636363635,49756.810909090906,89.66363636363637,29482.453636363636,8.895454545454546,7.8545454545454545,95.73636363636363,1.9272727272727272,15.799999999999999,0.2090909090909091,0.6272727272727272,2.9727272727272727,74.18181818181819,11.254545454545454,14.127272727272727,178737.9090909091,4.263636363636364,10.445454545454545,9.59090909090909
37011,27.674545454545456,14.328181818181818,11.727272727272727,22.259090909090908,24.01090909090909,33.14727272727273,0.9109090909090909,6.911818181818182,29.348181818181818,29.68,67.48727272727272,86.05090909090909,71.32545454545455,63.838181818181816,19986.570909090908,4.524545454545454,3.5754545454545457,1011.8181818181819,298.6363636363636,44.90909090909091,431.8181818181818,336,185.0909090909091,28.636363636363637,147.27272727272728,4.4418181818181814,6974.909090909091,100.08,22678.497272727273,22.855454545454545,26.13,15.964545454545455,16.022727272727273,19.028181818181817,39933.942727272726,58.44909090909091,24587.85636363636,8.520909090909091,8.50090909090909,96.20818181818181,0.6154545454545455,3.7818181818181817,0.23,0.7009090909090909,1.3754545454545455,89.52181818181818,11.875454545454545,16.167272727272728,17744.81818181818,3.791818181818182,6.717272727272727,6.290909090909091
37125,36.66909090909091,10.086363636363636,10.186363636363636,21.39636363636364,21.65909090909091,40.95090909090909,0.9681818181818181,4.444545454545454,29.28,24.357272727272726,69.5090909090909,79.47181818181818,68.71818181818182,57.17636363636364,25308.651818181817,8.475454545454545,7.6909090909090905,5520.363636363636,2461.3636363636365,324,3257.6363636363635,2141.909090909091,1536.7272727272727,115.54545454545455,1694.2727272727273,6.009090909090909,35756.545454545456,114.842,31098.732727272727,32.63545454545454,18.7,15.61,13.94909090909091,19.10727272727273,54881.024545454544,82.48181818181818,38087.29,8.634545454545455,8.236363636363636,98.38181818181818,0.9727272727272728,13.245454545454546,0.00909090909090909,0.7181818181818181,1.3454545454545455,82.06363636363636,9.218181818181819,13.709090909090909,89492.63636363637,1.6181818181818182,8.548181818181819,7.963636363636364
37003,24.487272727272728,10.474545454545455,30.828181818181818,20.023636363636363,14.19,30.093636363636364,0.8590909090909091,20.26090909090909,28.30272727272727,20.484545454545454,70.49090909090908,78.56090909090909,68.52727272727273,67.44181818181818,23712.814545454545,9.442727272727273,8.99090909090909,2473.818181818182,1312.5454545454545,81.45454545454545,1124.4545454545455,965.5454545454545,629.1818181818181,35.72727272727273,516.1818181818181,4.172727272727273,13541,90.34,28287.255454545455,19.886363636363637,18.374545454545455,39.50909090909091,13.24,8.988181818181818,45116.428181818184,78.0909090909091,33174.953636363636,9.162727272727272,8.336363636363636,98.7090909090909,0.8636363636363636,5.409090909090909,0.10909090909090909,0.27272727272727276,2.9636363636363634,89.13636363636364,11.736363636363636,15.909090909090908,36927.36363636364,1.290909090909091,9.295454545454545,8.654545454545454
37103,27.50090909090909,16.766363636363636,16.418181818181818,21.02090909090909,18.294545454545453,32.63090909090909,2.329090909090909,10.775454545454545,28.792727272727273,25.471818181818183,66.12636363636364,67.8,67.38818181818182,67.63090909090909,23239.62,10.234545454545454,9.670909090909092,430,292.90909090909093,30.636363636363633,417.09090909090907,211.45454545454547,149.1818181818182,0.36363636363636354,164.8181818181818,4.060909090909091,4102.454545454545,96.55,26934.852727272726,22.835454545454546,29.685454545454547,21.502727272727274,14.059090909090909,11.91909090909091,39401.81545454545,76.77090909090909,31163.398181818182,10.731818181818182,10.813636363636364,98.10727272727273,0.11090909090909092,31.88818181818182,0.2545454545454545,0.3472727272727273,1.6418181818181818,63.82909090909091,15.032727272727273,19.742727272727272,10041.272727272728,1.8927272727272728,10.486363636363636,10.26
37161,27.174545454545456,11.232727272727272,22.67818181818182,20.89090909090909,18.024545454545454,35.89636363636364,0.9754545454545455,12.316363636363636,26.85909090909091,23.952727272727273,65.65454545454546,68.90727272727273,65.10909090909091,60.46545454545455,22410.736363636363,11.35,11.209090909090909,3550.181818181818,1686,347.54545454545456,2647.6363636363635,1288.909090909091,943.5454545454545,167,1221.090909090909,3.5,26786,87.734,27177.318181818184,19.26,20.635454545454547,32.121818181818185,15.395454545454545,12.586363636363636,39862.58727272727,74.35454545454546,32209.773636363636,11.838181818181818,10.681818181818182,98.55454545454546,0.4272727272727273,10.163636363636364,0,0.35454545454545455,1.481818181818182,86.11818181818182,14.590909090909092,19.59090909090909,66280.09090909091,1.4454545454545455,11.595454545454546,10.918181818181818
37107,27.736363636363638,12.68909090909091,19.07,19.78818181818182,20.72,34.02090909090909,0.7081818181818181,11.75909090909091,27.58909090909091,25.920909090909092,69.32727272727273,82.09363636363636,73.36363636363636,63.61090909090909,22832.44,11.387272727272727,9.89090909090909,2979.090909090909,1114.090909090909,346.3636363636364,3222.818181818182,1109.1818181818182,625.7272727272727,92.18181818181819,1988.3636363636363,6.5181818181818185,23797,96.432,25620.38272727273,21.804545454545455,24.033636363636365,25.997272727272726,12.436363636363636,15.733636363636364,37966.83454545454,78.39090909090909,28562.506363636363,11.15090909090909,9.827272727272728,97.84545454545454,0.5,40.054545454545455,0.01818181818181818,0.2909090909090909,2.7636363636363637,54.19090909090909,18.327272727272728,23.554545454545455,58394,2.1545454545454543,11.255454545454546,9.854545454545455
37041,30.066363636363636,11.451818181818181,16.151818181818182,22.193636363636365,20.134545454545457,35.57090909090909,1.3763636363636365,8.18,30.89818181818182,23.974545454545453,63.93636363636364,78.68181818181819,63.333636363636366,56.38090909090909,20650.47272727273,10.176363636363636,10.604545454545455,640.8181818181819,308.27272727272725,45.54545454545455,827,273.8181818181818,152.54545454545456,0.18181818181818177,386,2.8663636363636362,5883.636363636364,96.33,26756.47272727273,25.215454545454545,20.312727272727273,23.206363636363637,14.549090909090909,16.71818181818182,41360.575454545455,81.24636363636364,31402.12818181818,13.3,12.708181818181819,99.33,0.6254545454545455,34.31727272727273,0,0.9209090909090909,1.1372727272727272,62.31909090909091,16.58818181818182,22.971818181818183,14642.363636363636,0.6699999999999999,11.88090909090909,11.714545454545455
37121,28.169999999999998,15.711818181818181,19.21909090909091,18.43909090909091,18.46,38.775454545454544,1.2418181818181817,12.629999999999999,26.528181818181817,20.827272727272728,63.17272727272727,83.00545454545454,70.92454545454545,53.21545454545455,22069.08090909091,10.74090909090909,9.479090909090909,942.8181818181819,307.27272727272725,102.63636363636364,401.09090909090907,390.72727272727275,171.9090909090909,23,183.9090909090909,4.255454545454546,6494.090909090909,84.72800000000001,26732.69,19.613636363636363,27.374545454545455,24.546363636363637,11.903636363636364,16.561818181818182,40417.50363636364,76.99727272727273,30308.78818181818,7.211818181818182,6.6472727272727274,99.19181818181818,0.3327272727272727,0.6245454545454545,0.02727272727272727,0.31272727272727274,1.1436363636363636,96.74181818181818,12.42909090909091,17.30909090909091,15441,0.8081818181818181,8.80090909090909,7.904545454545454
37109,29.085454545454546,11.649090909090908,20.286363636363635,25.033636363636365,13.946363636363637,35.67818181818182,0.9154545454545454,12.251818181818182,33.67363636363636,17.482727272727274,70.92727272727272,77.80363636363636,69.77272727272727,66.43090909090908,27594.61090909091,9.883636363636363,8.9,5909.090909090909,2073.2727272727275,287.90909090909093,2481.909090909091,2223.4545454545455,1015.3636363636364,49.45454545454546,1364.8181818181818,7.218181818181819,29856.090909090908,99.986,32727.102727272726,23.523636363636363,20.7,27.05909090909091,17.74909090909091,10.966363636363637,53699.51454545454,83.94545454545454,37653.03909090909,9.569090909090908,9.272727272727273,98.11818181818182,0.509090909090909,5.463636363636364,0.00909090909090909,0.2818181818181818,2.6818181818181817,89.17272727272727,10.663636363636364,14.536363636363637,77767.81818181818,1.8818181818181818,9.712727272727273,9.118181818181817
